iterate,lambda_Q,lambda_L,p_L,lambda_P,p_P,lambda_G,p_G,f,logLik
793,0.03829004917365509,0.11135296996774477,0.04194279304484746,0.06497209213049385,0.9999996614979971,0.6605323194430824,0.9958600869966593,0.9570144127040832,-77183.99895975315
802,0.03834641982828345,0.10534132585257201,0.044160613898996164,0.06564999579743236,0.9999962324140989,0.6686724897270504,0.9919193717712534,0.9999999978649169,-77183.99625341005
1093,0.03707014210802807,0.12491677386839334,0.04109085071315593,0.06693108081105739,0.9998615222290146,0.49643376671269013,0.9973166824250661,0.9531936282283747,-77183.99588679698
707,0.03625675681750756,0.7408810920454278,0.006191455461933908,0.07355346428310099,0.9953872312263696,0.5103007296337503,0.9980758199250979,0.12946086246016225,-77183.99501195598
986,0.037232206897379494,0.11613531936296083,0.04333523679400471,0.0672337022970053,0.9999814411096726,0.4990043862132095,0.9976779805114088,0.9997098199710917,-77183.9948686489
865,0.03800467395240102,0.10922149526848739,0.04389781352503952,0.06614989262497878,0.9999804444730247,0.5976972099311911,0.9939085558408912,0.9999999985059231,-77183.98607694417
872,0.038019979846172426,0.10908500181515741,0.04388882984560544,0.06758880252644807,0.9999990966248173,0.6085214517216468,0.9957458272460388,0.9937539248388824,-77183.97910191254
854,0.03865048477226116,0.10767811437931925,0.043456891606913704,0.06575817232277104,0.999947729223636,0.6074794446244735,0.9875180907388741,0.9999935455238029,-77183.97611429653
885,0.03822468633063323,0.16695641287942217,0.028816781649547214,0.06736177779034276,0.9999632435790874,0.6103864985012822,0.9933357635422946,0.6442758171718228,-77183.97504011342
681,0.03526309205509919,1.4503820324868157,0.0031282275518976607,0.07510935678520397,0.9998090954207488,0.5176115582493893,0.9999948205020921,0.06348227013042587,-77183.97022741876
892,0.03770249687469391,0.2276393276502828,0.021380087772965333,0.0670785951309724,0.999864341373281,0.5666379776365102,0.9956784928368426,0.47455267705856174,-77183.96978944723
850,0.03868053638828742,0.12522145954470643,0.037289884109807304,0.0662058225737694,0.9999589627041768,0.5947875693598773,0.9890524727287522,0.85209336478131,-77183.96614617511
945,0.03723905692758112,0.2733176476822796,0.0183925448636712,0.06554715105923578,0.9999744807076392,0.5479041539032007,0.9969336308132319,0.41180297040061964,-77183.96343709037
696,0.03576623690852661,12.674519474147353,3.659350986754626e-4,0.07524721412305112,0.9968639997628744,0.5148403676035409,0.9995083708106465,0.007401593942411922,-77183.96237094478
783,0.03809773019429706,0.10678424297124264,0.043268742631174605,0.06673015403223087,0.9974323974275244,0.6474397981822808,0.9942846951417739,0.9957432835593059,-77183.94579825607
706,0.036344517833362684,1.5416463819906914,0.002993389198554358,0.07375884850519022,0.9951054952047093,0.5114203057763097,0.9989772793159202,0.061770154783696136,-77183.93682622028
866,0.037928808897198754,0.10898590390440893,0.04304084033051635,0.06854163100822332,0.9999999999261435,0.6004096902580014,0.9934367160556264,1.0000002221639313,-77183.92991145886
1090,0.03712585114480522,1.9073848213023226,0.002746385635261968,0.0678908576632413,0.9992843374417256,0.48497133914461926,0.9959638971378079,0.06022256173114587,-77183.89269283345
952,0.0369140009020261,1.4074605069304935,0.003554937755678697,0.06730360336092849,0.9999533695913141,0.51773721124331,0.9997734590695712,0.07812539674864656,-77183.8926685954
959,0.037494904889603504,0.47996523264604973,0.01047850201492151,0.06816961029458836,0.9999648442304988,0.5289906061546987,0.9994633709790086,0.23141057479072352,-77183.88956575605
1031,0.03674635272491436,0.21992586775849715,0.02334117860014247,0.06777465456453499,0.9997295618761518,0.49233810357877084,0.9927583460353893,0.5179000460017841,-77183.88025171432
1102,0.03666867154573163,0.12210154820127289,0.04335088728347732,0.06748301463996641,0.9998523546568816,0.48322969632569646,0.9991669357149123,0.9887693928366091,-77183.87511306339
782,0.037912345318877806,0.10625203214381475,0.04403919082081385,0.06560574936270769,0.9979390397837601,0.6504778277326241,0.9933272916603149,0.9999093076687818,-77183.87389440823
790,0.03817229667366878,0.10862759774843088,0.04250762986519757,0.06517984978760102,0.9999146071210673,0.672592933810842,0.9964244857871497,0.9746574466380299,-77183.87070330697
891,0.03776115767725384,0.20008916330631132,0.024059317790868645,0.0667260660049323,0.9997462997639904,0.564383045481591,0.9946652964571354,0.5403617172081634,-77183.86550622308
1044,0.03681371841182331,0.1182123711669012,0.04309075917885202,0.06996097776020892,0.9998150843247511,0.46501312336162876,0.991450936689308,0.9863015774832484,-77183.8621566752
1008,0.03735184277350605,0.22165485621433886,0.02273286139339406,0.06817444210794012,0.9999999019624424,0.48565512684991474,0.993058060947821,0.5129759713107134,-77183.85799750364
953,0.037074916007325424,0.11438799397388129,0.04362589296409902,0.06750123482645673,0.999973793690204,0.5137398498294309,0.9996607927341371,0.9999998809574396,-77183.84864104417
909,0.03757883588408427,5.878229966492847,8.271766500065641e-4,0.06696669031425426,0.9997292681436143,0.5674291394935853,0.998495029306946,0.018440887052880307,-77183.8194473305
903,0.03780130367578901,0.11111355999507048,0.04350561998631288,0.06616015582107856,0.9998896786359517,0.5762968659157791,0.9957680063464828,0.9999999924096484,-77183.8162405097
1058,0.036845813343979045,0.11916096262993309,0.04368415030766166,0.0691621989887315,0.9995304933576302,0.450904786583719,0.9915515294240236,0.9995626915804252,-77183.8012449853
816,0.03828578717356786,0.1386167210205714,0.03403471037335906,0.06684993437108597,0.9999913083792921,0.5840378170232763,0.9933131684794072,0.7732206407364068,-77183.77130407603
1096,0.036905589885926716,0.1223432132479778,0.04230331874114559,0.06739029990218975,0.9999880892253821,0.48535397156571514,0.9986610479207115,0.9769656102068615,-77183.75874420427
1040,0.037021506091191814,0.15180818045409009,0.03384139825063442,0.06932788641344417,0.9987736041970504,0.46266209811308945,0.9876786789749955,0.7629219360816826,-77183.7579894445
996,0.03750368313711357,0.11758622097884412,0.04391982055273741,0.07112146507560847,0.9999965771083835,0.5016995417084369,0.9951746580435514,0.999748392763763,-77183.75450275898
1041,0.03685225276685456,0.23915657737730253,0.02150324111409863,0.06938452247746217,0.9992133374756006,0.4632499201755808,0.988858321603144,0.4765792466671514,-77183.75417848266
705,0.03619729914422792,1.16310700383594,0.003964888117945971,0.07327925896939204,0.9951632250314943,0.5238777976991489,0.9993093893470147,0.08208603375661655,-77183.75262838959
786,0.038055624511243065,0.10643331034791177,0.044060795130053516,0.06596397712139522,0.9988680363533028,0.6457984968396633,0.9927738721728023,0.9990107485229179,-77183.75088579147
983,0.03732401002325734,1.2963607113835378,0.0038959856236689128,0.067415758022221,0.9999784274749689,0.5051274819833484,0.9960110426744891,0.08612334584760747,-77183.7313104777
712,0.036294751393897984,0.8200529298270395,0.005663339915083466,0.07323199731573952,0.9952285640549687,0.5124306721338906,0.9982697941169727,0.11870458629556682,-77183.7287059325
888,0.0379645069089318,0.10947472772061653,0.04377991719949236,0.0659061247251933,0.9999257075619087,0.6107822208738471,0.9930682275602094,1.0000000000007536,-77183.71991427342
851,0.038563132401459,0.1091240038054382,0.042808195820547866,0.06672609673048913,0.9999329848862297,0.5983218720435592,0.9890223638010628,0.9866825145679863,-77183.71485172863
822,0.03848205290419103,0.1273815374820333,0.036417930429736275,0.06940481109979642,0.999682039874648,0.5718715441215672,0.9857018338368458,0.8361732639658236,-77183.6953611946
1076,0.03663489305506953,30.24421047379751,1.7429929169848117e-4,0.07023730219106183,0.9995077787724121,0.4628351542607357,0.9944230769989186,0.003756528861165404,-77183.6939159294
889,0.037821249770792736,0.11945528855246135,0.04010486264364696,0.06614634101999804,0.9999945524691134,0.6019397058059534,0.9942252152630376,0.9144108680662479,-77183.68946077413
821,0.038521370655126036,0.10762253549697479,0.043401665080893055,0.06748784637465811,0.9998676512230393,0.5811515247236888,0.9878652532570791,0.9991201918840794,-77183.67403178103
785,0.03794895681561855,0.10611604293875726,0.04415703572819692,0.06628404567654271,0.9989777225411068,0.6422592432326208,0.9926032252447806,0.9997674009878783,-77183.67160949884
1023,0.037112392565941954,0.31224354396325193,0.016379626957767165,0.06942472323211098,0.9999986602352067,0.4698591848871783,0.984388754750796,0.36106425721712077,-77183.64481259279
1007,0.03737189777705033,0.11552017968026974,0.04316363795660052,0.06938434054496224,0.999932621003517,0.48906796457169405,0.9944698361231821,0.9999999999029459,-77183.63280591385
1027,0.036966453636240015,0.19997258941700657,0.025956434299586467,0.07063384013296356,0.9999168562977612,0.46978427853192284,0.9885839140657047,0.5725195472342893,-77183.62217646533
955,0.037188395531220164,0.11475731199739053,0.04316565455666936,0.06781764002108913,0.9999880172683019,0.5350617648012147,0.9996725687560364,0.9999858465024144,-77183.61469951386
902,0.037972509433345424,0.11288753896882928,0.0427611920827817,0.0665968441406112,0.9998328253381586,0.5765300082015434,0.995734311098322,0.9831807848540792,-77183.61390724336
890,0.0377974664783168,0.11004666975184285,0.04370383453075608,0.0665954185184169,0.9999856024498984,0.589521858486647,0.9952937546426893,0.9999999999760739,-77183.60612358022
1097,0.03694252136169709,0.12037305543729325,0.04286007694257226,0.0677805977300755,0.9999862328954112,0.48692800123394103,0.9987437551614472,0.9908161229044009,-77183.60424914148
886,0.037978820067221225,4.231073284331871,0.0011352539182417057,0.0669114054619822,0.9999397759441822,0.6188483659156451,0.9933278525487929,0.024668779217831345,-77183.56385850435
800,0.038340283003863246,0.12182565254050876,0.03812461191563182,0.06636700735494358,0.9998114247628916,0.669015656666767,0.9933053067003379,0.8605165639135419,-77183.56053195886
1075,0.036613089139779766,43.43665775095953,1.216172937500691e-4,0.07050358167893205,0.9998007785769286,0.4680455449700562,0.9920201075197865,0.002612323073490263,-77183.54301780225
1086,0.036812513515631265,0.36695409406188356,0.01425894736091755,0.06911556908602799,0.9989528577139516,0.46986806086276384,0.9985261419438093,0.3157640014532722,-77183.54152078212
946,0.03741641204943642,0.13179072827163926,0.03802740518947586,0.06638383746057577,0.9999951965450706,0.5485033376765506,0.9964696412153811,0.8730719230299118,-77183.53289857172
804,0.03836871542343935,0.3273503130017628,0.014172639339439791,0.0661937854031489,0.9999456649871108,0.654974566023983,0.991866183718092,0.3141315782179057,-77183.50190726362
808,0.03864387756496767,0.23692045940658407,0.019360541748819824,0.06686797389202677,0.9996635837834554,0.6289406437603091,0.9945635677972365,0.43601953028551044,-77183.49813579315
1089,0.03711109319765095,1.4412536374068583,0.003630231181326213,0.06916757306792029,0.9994967956413714,0.4844029369982712,0.9968474305124985,0.07966809979071977,-77183.49742229455
844,0.03851704623254045,0.10774566214901812,0.04341879366177744,0.06714041228973168,0.9998827570384501,0.5999357562838065,0.990825161058735,0.9999997261497598,-77183.45869102249
989,0.03749426869107952,5.960401374534311,8.461920361736072e-4,0.06815628416023566,0.9999902986957587,0.49824801579346795,0.998309860102076,0.018770063223194883,-77183.44856163311
817,0.03843561495455864,0.2950887713392834,0.015900744132781346,0.06805838939366707,0.9999777441481588,0.5745108523545851,0.991589073887051,0.35474824270111405,-77183.43249820688
789,0.03812074951253776,0.1074537543814827,0.04328110806192646,0.06617219634918872,0.9993095405528324,0.6630131712912288,0.9960278209823729,0.9905058698176634,-77183.40054571923
912,0.03759627592874888,1.123773303607026,0.004382014824091706,0.06718616659833612,0.9999279146279231,0.5613906573218739,0.9997517055536214,0.09683834929112455,-77183.37582885988
1034,0.03678314540533841,0.45837752473659216,0.011292412193005861,0.06975712406100903,0.9985175196300367,0.47520458554811323,0.9909002918777838,0.24661143341095804,-77183.3581323776
1026,0.03690550338846091,0.23240390431294528,0.022174851632805803,0.0704049041165596,0.999848967699854,0.46516002029121994,0.9857507271748426,0.48894562375758405,-77183.34859703554
784,0.03795131069120718,0.10653695616035705,0.04368692538666633,0.06679412578702304,0.998781667590587,0.6584468904485539,0.9949425746019974,0.9999999999999751,-77183.34755311983
806,0.03852969757973292,5.232387452411106,8.859588218520987e-4,0.0668997662233629,0.9996465492190578,0.6441742930179918,0.9933731259812806,0.019407946126306783,-77183.34228451404
1091,0.03704904797115012,0.23137488902804154,0.022353127885747847,0.06771323118458118,0.999534585736204,0.4998693448600695,0.9964989030412758,0.5045911967063041,-77183.32986148878
810,0.038609914348034985,1.102853491789254,0.004173667301809567,0.0677377591215548,0.9995673811241175,0.6139967595809402,0.9968735212937552,0.09229131219943344,-77183.31509372791
1037,0.03685762506775745,0.17280575839394077,0.03023877026265902,0.07035332898263742,0.9973849365631116,0.4729727424096184,0.9893018024037427,0.67024810177737415,-77183.31039521995
908,0.03769783704651493,3.3909518580958786,0.0014435776539923856,0.06744288355276837,0.9997950729013081,0.5620409566381894,0.9968720988204859,0.03178344540228508,-77183.28972278153
818,0.038391002256953063,0.10785205385653357,0.04369658465539835,0.06838943959090768,0.9997548238032749,0.579603992041848,0.9912842261978265,0.9999923428735504,-77183.26471838051
905,0.03789261481935111,0.12191697353802358,0.03966678644293482,0.0674619951114489,0.9999893318428544,0.5689976955910963,0.9957398993366976,0.9131408743441922,-77183.26336849389
1033,0.03662102255799599,0.3083495630229359,0.016717717394253012,0.06983456402383588,0.9990060472397109,0.4846211849621261,0.9898257037392886,0.36874291208362003,-77183.25101163871
1129,0.03724099562728088,0.11940720578919901,0.042769783132109704,0.06895132190383754,0.9999961808484603,0.4859867140054576,0.999998632585397,0.9999531469699247,-77183.23600013021
1101,0.03673578485768761,0.12046339562184279,0.043443102304375425,0.06832351000472911,0.9994504128491848,0.4853453388579671,0.9995178194770542,0.9998755896475925,-77183.23172956068
954,0.037062370312215,0.11455272193126925,0.04358256068056481,0.06861643178279618,0.9999991897360849,0.521313876579892,0.9999397816856257,0.9999836873985399,-77183.22838088086
993,0.037474580511063484,0.4389939962222057,0.01133785887492343,0.07056643630765017,0.9998665583171736,0.512797960101198,0.9969270030802196,0.25789817400644127,-77183.22564043541
913,0.03782789658170049,1.0816362595880722,0.004517869339167676,0.06706664940084549,0.999979765838841,0.566207382608789,0.9994357543694544,0.10111944325890974,-77183.21173225334
977,0.03726898423780219,59.4854122987076,8.358816129427621e-5,0.06969845467894098,0.9999999463061463,0.5195887657820506,0.9957228868214208,0.0018555978835037947,-77183.2101355397
876,0.03819517593209815,0.10910026673324638,0.043719370762231285,0.06783477630774737,0.9999618037767608,0.6291531136897768,0.9978123906442027,0.9999261733930052,-77183.20224366349
1042,0.03700303635379144,0.12957593700000297,0.03974750134271781,0.07107354934363855,0.9994412363876334,0.4623176676074115,0.9888577286200919,0.8952739940190532,-77183.17668524753
894,0.03771721680432993,1.475959894690932,0.0032802149149981368,0.06848051534280988,0.999969489887957,0.559998338251704,0.995201909181017,0.07193636183464755,-77183.15826068664
957,0.03739793084558195,0.8050721894546565,0.006189127884948918,0.06827544916093556,0.999972812678743,0.5328074890546536,0.9995533482968306,0.1370810748110005,-77183.146004606
1028,0.03693628621831828,0.7940142629308218,0.006455284228041311,0.07021365389081491,0.9997389294649622,0.47667995158231014,0.9900765727914046,0.14124983390461487,-77183.13771280884
1088,0.03690026808351598,58.96302176654651,8.723733705564735e-5,0.06942334187140661,0.9996607436468946,0.49057405694194267,0.997106521369492,0.0019337043015397802,-77183.13435706407
1105,0.036904561811830335,10.67695651005482,4.887825128223349e-4,0.07084458899267812,0.9999982826247639,0.46149686436520426,0.9991570198302628,0.010705839701850458,-77183.11842956787
916,0.037881433866798576,0.6531654579918851,0.007597475867932928,0.06780949748849889,0.9999891580032093,0.5763666674654833,0.9987292806669616,0.16870762724507007,-77183.11466383141
1047,0.03680467321285815,0.12135227548340358,0.042694743458530346,0.07002694252948605,0.9994738124166956,0.47934254029162765,0.9937920694673389,0.9679760121286911,-77183.10834098163
1123,0.03727497068534474,0.13650796497424206,0.0383113869246099,0.07539785723233762,0.9999784858861241,0.4924540671781458,0.9999999994345711,0.8677811856510727,-77183.10416882651
807,0.03842583674256975,0.286428137834497,0.016074115115290957,0.06777999395042736,0.9996834866319938,0.6355990585327373,0.9934710511503002,0.3588064204211341,-77183.08848363422
870,0.03804503687112019,9.524491437321805,4.935178771234782e-4,0.06793823240011883,0.9999816618946001,0.6156380386552496,0.9953458955087846,0.010917994545968826,-77183.08280005922
975,0.037573976496979904,0.45790945110711256,0.010954322181637449,0.06894013688067248,0.9999982972645273,0.5265824993855233,0.9983924428662402,0.24373296883704063,-77183.06282948209
998,0.0373347250860962,0.1656381682451554,0.030318276825644086,0.07025468503546428,0.9999936923652274,0.4947038515096694,0.9965171923953607,0.6968376352542214,-77183.05016137357
1087,0.036952677713994755,13.350948034832598,3.858148828467863e-4,0.06977168279207119,0.9994544245947976,0.4770491743363264,0.9976589927236197,0.00852403483018806,-77183.04187101466
842,0.03851735077373835,0.10710533977219096,0.04308090123502372,0.0707213639385617,0.9991169301473134,0.6062340734174472,0.9874284653173012,0.9999478747162228,-77183.01952850785
874,0.03825747066903921,0.10917418206397318,0.043030741384703655,0.06748516477752128,0.9999998823597038,0.617233729088321,0.9979509370296114,0.9999776612269254,-77183.00893814051
843,0.038560393870438,0.10794021071122778,0.0433916972090168,0.0681148289219733,0.9995865006045551,0.6087767937111764,0.9873853362540099,0.9999998404388641,-77182.97542390363
1004,0.03729801707808998,0.11568167929549569,0.04327558491136299,0.0716349198997973,0.9999990125454183,0.4726791549426076,0.9939296824996747,0.9999558072736702,-77182.97285758462
831,0.038397999538305846,0.10739457486498169,0.044327237318717246,0.07071110956183424,0.9993085954142339,0.5943987576388975,0.9857293870376691,0.9988396574012456,-77182.94687156162
980,0.03727807109814107,0.20221411838829526,0.025071167316429006,0.06985502186856192,0.9999998107149883,0.5051148764262178,0.9937703930123614,0.5611760352648868,-77182.94671859982
871,0.03786432801053769,0.17326922516164753,0.02716310953196597,0.06890366890496682,0.9999704994191022,0.6129362504004807,0.9956415232668052,0.6173318131931352,-77182.94338554243
1109,0.036679198123934706,0.1208666015769516,0.04328673529505671,0.06924475101690654,0.9999263122247363,0.4816958856019515,0.9999993631055379,0.9999999998911476,-77182.93425895166
824,0.03855331870271134,0.11206716081918008,0.04207957194273045,0.07040356308315175,0.9995787679657677,0.583209158474235,0.9858077888849728,0.9508153009068848,-77182.9291069016
829,0.03835397720891307,0.10961527502667447,0.04283132156336479,0.06959359760889937,0.9991034308223736,0.577136967015478,0.9840444619109665,0.9723636099993352,-77182.91678396627
1006,0.0373561334275452,0.1158415799969241,0.043628312773178975,0.07074903854036284,0.9998358008904339,0.4839797156594894,0.9946200030557962,0.999427277861718,-77182.91644075212
691,0.035536837070111384,6.139107432877351,7.443975457767295e-4,0.07727935498678118,0.9969389825087143,0.523585407733894,0.9994819616987265,0.015074310273011605,-77182.89835765027
1038,0.036944798957836124,0.16321946547551444,0.031780474145105236,0.07112888581260852,0.9975783894838255,0.4777059055395478,0.9902875714471807,0.708332957086963,-77182.87626203617
991,0.0373640789955624,0.005036597964623386,1,0.06871792154626351,1,0.5212402326088287,0.9988236265983182,Inf,-77182.85524829566
1048,0.03685413564749055,0.11764722590845861,0.043482501878327175,0.07187903252683737,0.9992894977347405,0.47258921663294695,0.9927396719524988,0.9999782338471743,-77182.85492152056
1132,0.03740224377208935,0.11833282125284565,0.043377642468531506,0.07057726819564697,0.9999997771409266,0.4942093356389263,0.9999281144642139,0.9999361337661439,-77182.83394707229
1046,0.0368669551151078,0.15025230919839838,0.03428246638335991,0.0709294040271665,0.999336785505729,0.4721449885895892,0.9932098656880395,0.7771731511751571,-77182.83114773972
840,0.038403480307057966,0.11230195001585626,0.04235500769340925,0.07167672625680735,0.998899190814075,0.5814920120457444,0.9863669022884449,0.9522614133736675,-77182.82929725104
1049,0.036947765236197666,0.11740109382798286,0.04361565588243941,0.07131550984613182,0.9989732269877496,0.4716097238610004,0.99265722682436,0.9999999999987154,-77182.82634850567
837,0.03828668241101873,0.10945373588164632,0.043250391188310824,0.07102222874021942,0.9994012008310065,0.5950602590059096,0.9858286999156528,0.9704758564304052,-77182.82552748651
979,0.03735586996385714,0.1195572072410444,0.04228440702049309,0.07050285684820337,0.9999772346260034,0.511796641806209,0.9956073392569554,0.9635183658936942,-77182.81447283091
1134,0.03736471447331247,0.4849676032420431,0.010552838284326647,0.06985392102834699,0.9999612524701583,0.4971596988440383,0.999873587359086,0.2357419732938883,-77182.798560993
1036,0.03668159546951755,0.22305554500581795,0.023210277828596807,0.0712187550250891,0.99761599708428506,0.47518685500464863,0.9893044692876036,0.5139973106424148,-77182.77228346531
1107,0.03679553101262325,0.12101523170276154,0.04377951898410988,0.07254093110380877,0.9999989271926741,0.4656401961314119,0.9997814982570072,0.9991193732166019,-77182.73959899218
879,0.03839416309983202,0.11737703383001794,0.04044758757389852,0.06830908341980152,0.9998276453614294,0.6187394231286364,0.9967180646621501,0.9289152196297269,-77182.73175461173
994,0.03764229585979023,4.763465685915565,0.0010606043334726565,0.06970917772195424,0.9999999997252422,0.5045913636492023,0.9966143475455439,0.023551986363912376,-77182.68264497691
1000,0.03730373980864022,8.77522442338951,5.789958699878747e-4,0.07102554971559252,0.9999687503984399,0.49132226333378287,0.9965386942271349,0.012705405488455444,-77182.6722424814
1131,0.03727266405634156,0.11948181464989854,0.04264350654602017,0.0700841516253575,0.9999883564989022,0.4909169647480662,0.9997658306511705,0.9929833246948073,-77182.65231607851
1108,0.036766186547202345,0.12144560414189086,0.04361597920423423,0.07080473841698441,0.9999997237974702,0.4757050636035441,0.9999837138899765,1.0000000004086347,-77182.64689382022
832,0.03833347210607183,0.10842228988157745,0.04289732551061528,0.07136644491721672,0.9994087970306781,0.5978622286324861,0.9851037409373945,0.9878377528817079,-77182.63618337772
835,0.038517366117767966,0.10688789988995695,0.04419115225188633,0.07093119313241032,0.9986495191526852,0.6014141228516543,0.9871016252543927,0.9999999563642331,-77182.58294394944
1126,0.03724996486638258,0.11873118617703966,0.04329166024346084,0.07111249257680531,0.9999999996500022,0.4795263537532526,0.9999995754769487,0.9999996963310783,-77182.56335103375
836,0.03826894213387176,0.1069124952740885,0.04389272211316472,0.07007475550924873,0.9994839009913483,0.5963345201174535,0.9839400812272464,0.9932573444546976,-77182.5623655019
1084,0.036719416438405574,0.6219274474310545,0.008301625879616775,0.0724707134437475,0.9992816202175011,0.45610453321885197,0.9964324311474739,0.18318206462084657,-77182.56039020857
692,0.03558670573883723,5.269365521308084,8.599104583500628e-4,0.07850621123902643,0.9969591461573234,0.5309694939815112,0.9995099073791336,0.017554038263124416,-77182.53835584466
877,0.038315690985428905,0.10975357553885046,0.04318685549324834,0.06817993626723273,0.9998533689917882,0.6231650877159564,0.9968669059004011,0.9979306952244436,-77182.53549023086
978,0.03735110993922914,0.2163752391401785,0.023230848394131656,0.07037415641841273,0.9999217577701681,0.514257185942398,0.995262691990362,0.5222984561690639,-77182.50776822072
827,0.03853485956170614,0.10711119545901619,0.04400022551588361,0.07137197834713271,0.9991149809213726,0.5871760297330034,0.9892171324134696,0.999996297695524,-77182.49742818631
1112,0.03678589410738578,0.13960496632441113,0.037189056861669643,0.07064727032857084,0.9998596895253733,0.4884721869548678,0.99996426533592,0.8588657352401844,-77182.48465385001
1113,0.03673497463230652,0.12171434676570551,0.042811982300988746,0.07077029257885699,0.9999973163945683,0.47751916893758845,0.9999887567594875,0.9894877601058226,-77182.48224334777
841,0.03848932799034208,0.10971502784260155,0.04262914616489322,0.07001816539503995,0.9993363413742159,0.5968722497136317,0.9857649353043904,0.9768259168371071,-77182.46760534412
1133,0.03738382562958671,0.11840753968083823,0.043188158155873214,0.07034739112352771,0.999999869969395,0.5032521893337296,0.9999481504003669,0.9997761616466815,-77182.43054949872
838,0.038190529143429575,0.10634731698521971,0.04436178927624349,0.07105560561089383,0.9994144033820356,0.5950499400375496,0.9861175760425561,0.9999658260730047,-77182.40376705377
1110,0.03681599526353711,0.12055788710939253,0.04330389835498286,0.07063610272230285,0.9998852637046381,0.48342003391505767,0.9999078127874218,0.9999980016787152,-77182.3531073019
1003,0.037369764228969364,0.11615493805129595,0.04338529348438139,0.0722335233605868,0.9999827170790222,0.48060264505728123,0.9943391301618194,0.999983145852088,-77182.32451838652
1135,0.037465618498528586,3.094310108695558,0.0016538715328654491,0.0717020852076751,0.999925290095434,0.4925033068929782,0.9999999999551143,0.03665802975224498,-77182.305496334
1111,0.03692896335364271,0.12149831040189005,0.04280559666652028,0.07058980977608091,0.9999167469152793,0.4919664945586855,0.9999960583676716,0.9929399626947321,-77182.2130054708
1127,0.037240518008089696,0.12746266891072924,0.04039347925996562,0.07203454269965637,0.9999246481250551,0.49255342759211646,0.9997150124605186,0.9286945060757706,-77182.08757810475
826,0.038473094376441495,0.11096914335089034,0.042136810445132296,0.07146385424997541,0.9989460285124747,0.5852188427326682,0.9874831506786345,0.9607411714343232,-77182.08323714389
1118,0.0369986177426648,0.5487542437430697,0.009537120162129473,0.07377478333042056,0.9999989500481378,0.5079154863201192,0.999986226180412,0.21007242564326822,-77182.07467729124
839,0.038394549965568243,0.10759611330371079,0.04333044752789719,0.07202190185983971,0.9989331081210198,0.5936013672503956,0.9862234488674053,0.9953603381681246,-77182.01140812346
1178,0.038490572892634724,0.4832711966732015,0.010217131817487625,0.08077966227463126,0.9999867903227823,0.45000775314368857,0.9988073743497298,0.2415289230982267,-77181.98873515306
1192,0.038501695646354514,0.11842200824259184,0.04130073957759622,0.07664937245333865,0.9992528444711608,0.4756330539574524,0.9999999989492312,0.9981181205203815,-77181.9186186341
1117,0.03685199176237772,0.119779340804015,0.043751067455200625,0.07297693828287691,0.9999929269874035,0.5107308245071569,0.9999999833370125,0.9999990740363064,-77181.72231852399
1187,0.03878172435585992,0.11906317461416359,0.041009829318345285,0.07772577698855658,0.9994004176781969,0.4773577416909148,0.9998996850905135,0.9999999999761918,-77181.714406265
1164,0.03807848910721797,0.12043186245388901,0.041071600290559215,0.07820535560707575,0.9999502852111789,0.5190828672664675,0.9990379949910896,0.9916006658791381,-77181.67689480173
833,0.03835341544280254,0.10731728156605683,0.04394806447345006,0.07263976349247969,0.9983039015038039,0.5904966118384912,0.9855499148909038,0.9999999999992198,-77181.56389341402
1122,0.03712410663591719,0.1194358450871198,0.042675146767794894,0.07392140370825086,0.9999878638782049,0.4891114976164453,0.9999777523018443,0.9964971984990895,-77181.55710210463
1159,0.037873152422974066,0.13733103686063064,0.03647060200201796,0.07630707428880106,0.9999999896637741,0.48123409030039244,0.9985335604428666,0.8645092000365753,-77181.43762215713
1125,0.03735939779577037,0.1194251307887126,0.04297370251184507,0.07344218932737837,0.9999999717902769,0.4876484822513227,0.9999922576419449,0.9999931140852727,-77181.42212458471
1136,0.037424521363266475,48.45220296707468,1.0565757464825985e-4,0.07339047788744525,0.999964595533595,0.5060010962620591,0.9999999841270265,0.0023415293950895064,-77181.42037305425
1119,0.037071084747750005,5.86926393356336,8.854527994435462e-4,0.0736837175438259,0.9999976754536248,0.5089402025460896,0.999980090378135,0.019482981069091992,-77181.39589581528
1151,0.0384345790198191,40.99035999473805,1.243566738705673e-4,0.07595886053943247,0.9999968759172574,0.5160180286773693,0.9999574013998473,0.00279621137233631,-77181.34621532986
1197,0.03847477952467115,0.1202324328323673,0.04155767647862611,0.07308194859802253,0.9996718750447826,0.5107809454705297,0.9999977257048464,0.99999974004507175,-77181.23742785446
1195,0.03868449591753618,0.1904682208103138,0.026658146292677667,0.07446609677502802,0.9998031694910213,0.5048770574747761,0.9998541939523561,0.6222602542918482,-77181.21545948663
1161,0.038229021564484066,0.11959811933941722,0.04145783562903097,0.07894308001246565,0.9999963246037764,0.4857886369746357,0.9986390610925396,0.9999999649867438,-77181.16865752336
1120,0.037050687751128235,0.15130245921463997,0.03431886236793579,0.07447618431607451,0.9999999980024169,0.5001259925029203,0.9999910934766392,0.7828211695404305,-77181.13360557634
1198,0.038430941540974,0.7008851528235152,0.0071628727980670385,0.0734174528550156,0.9999262111088816,0.4978967915595592,0.9999996262100178,0.16447301523666108,-77181.1196397556
1193,0.03841343590384078,0.11910720356851033,0.04231235798598049,0.07552882341155408,0.9991776685425791,0.48729212663358407,0.9999999738306782,0.9989182213816548,-77180.99595404747
